date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available
2024-12-26,MWG,cart,2024-11-28,2024-12-26,20d,20,0.0250211327134404,0.1181938911022577,0.0931727583888173,372.37626072287446,2024-11-29,0.0178710102131973,1,0,0.0,0.0250211327134404,0.1181938911022577,1,0,0.0,2024-12-26,0.8503384053147001,0.8503384053147001,0.0,0.42516920265735,False,strong_positive,reject,weak_or_uncertain,0.9090909090909092,0.0909090909090909,0.5,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,ACB,lightgbm,2024-11-28,2024-12-26,20d,20,0.0161827701094716,0.0230541475457416,0.0068713774362699,42.46107056942125,2024-11-29,0.0090943003628187,1,1,0.9122327578550812,0.0161827701094716,0.0230541475457416,1,1,0.9122327578550812,2024-12-26,0.6192833195124183,0.6192833195124183,0.9122327578550812,0.7657580386837497,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.9090909090909092,0.8181818181818181,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,DGC,lightgbm,2024-11-28,2024-12-26,20d,20,0.0918693671867429,-0.0156192841809363,0.1074886513676793,117.00162378302556,2024-11-29,0.0813188439861278,1,0,0.1533991723573645,0.0918693671867429,-0.0156192841809363,1,0,0.1533991723573645,2024-12-26,0.465836635396347,0.465836635396347,0.1533991723573645,0.3096179038768557,False,reject,reject,reject,0.3636363636363636,0.2727272727272727,0.3181818181818182,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,HPG,lightgbm,2024-11-28,2024-12-26,20d,20,0.0227272727272727,-0.0725129215695583,0.095240194296831,419.05685490605686,2024-11-29,0.0137499694806833,1,1,0.5112794457734504,0.0227272727272727,-0.0725129215695583,1,1,0.5112794457734504,2024-12-26,0.2400966476371559,0.2400966476371559,0.5112794457734504,0.3756880467053031,False,reject,weak_or_uncertain,weak_or_uncertain,0.1818181818181817,0.6363636363636364,0.409090909090909,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,MWG,lightgbm,2024-11-28,2024-12-26,20d,20,0.0250211327134404,0.0013227278313712,0.0236984048820691,94.713557349621,2024-11-29,0.0178710102131973,1,1,0.5087723820916689,0.0250211327134404,0.0013227278313712,1,1,0.5087723820916689,2024-12-26,0.5330583803895615,0.5330583803895615,0.5087723820916689,0.5209153812406152,True,weak_or_uncertain,weak_or_uncertain,weak_or_uncertain,0.5454545454545454,0.5454545454545454,0.5454545454545454,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,ACB,xgboost,2024-11-28,2024-12-26,20d,20,0.0161827701094716,0.0183856431394815,0.0022028730300098,13.612459517796344,2024-11-29,0.0090943003628187,1,0,0.4753872752189636,0.0161827701094716,0.0183856431394815,1,0,0.4753872752189636,2024-12-26,0.5851156184371336,0.5851156184371336,0.4753872752189636,0.5302514468280486,False,moderate_positive,reject,weak_or_uncertain,0.6363636363636364,0.4545454545454546,0.5454545454545454,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,DGC,xgboost,2024-11-28,2024-12-26,20d,20,0.0918693671867429,0.0448381602764129,0.04703120691033,51.19356794384969,2024-11-29,0.0813188439861278,1,0,0.2202501446008682,0.0918693671867429,0.0448381602764129,1,0,0.2202501446008682,2024-12-26,0.7059702816531668,0.7059702816531668,0.2202501446008682,0.4631102131270175,False,strong_positive,reject,weak_or_uncertain,0.8181818181818181,0.3636363636363636,0.5909090909090908,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,HPG,xgboost,2024-11-28,2024-12-26,20d,20,0.0227272727272727,-0.0424542129039764,0.0651814856312491,286.7985367774965,2024-11-29,0.0137499694806833,1,1,0.5958912968635559,0.0227272727272727,-0.0424542129039764,1,1,0.5958912968635559,2024-12-26,0.3071541573715422,0.3071541573715422,0.5958912968635559,0.451522727117549,False,reject,moderate_positive,weak_or_uncertain,0.2727272727272727,0.7272727272727273,0.5,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-26,MWG,xgboost,2024-11-28,2024-12-26,20d,20,0.0250211327134404,-0.0067176730372011,0.0317388057506415,126.84799730746276,2024-11-29,0.0178710102131973,1,1,0.7875931859016418,0.0250211327134404,-0.0067176730372011,1,1,0.7875931859016418,2024-12-26,0.4704251031098458,0.4704251031098458,0.7875931859016418,0.6290091445057439,False,reject,strong_positive,weak_or_uncertain,0.4545454545454546,0.8181818181818181,0.6363636363636364,2024-11-28,1242.11,0.00011272413987439833,-0.017691066683538037,0.006936199156188984,sideway,0,True
2024-12-27,ACB,cart,2024-11-29,2024-12-27,20d,20,0.0142517814726841,0.1361323155216285,0.1218805340489443,855.1950805767569,2024-12-02,0.0047901066645887,1,1,1.0,0.0142517814726841,0.1361323155216285,1,1,1.0,2024-12-27,0.8978767187312233,0.8978767187312233,1.0,0.9489383593656116,True,strong_positive,strong_positive,strong_positive,1.0,1.0,1.0,2024-11-29,1250.46,0.00672243199072553,-0.0035301898971225043,0.00694495468053194,sideway,0,True
2024-12-27,DGC,cart,2024-11-29,2024-12-27,20d,20,0.0685349347059383,-0.1431272241992882,0.2116621589052265,308.8383461856378,2024-12-02,0.0562485707462916,1,0,0.0,0.0685349347059383,-0.1431272241992882,1,0,0.0,2024-12-27,0.1578157627940137,0.1578157627940137,0.0,0.0789078813970068,False,reject,reject,reject,0.0,0.0909090909090909,0.0454545454545454,2024-11-29,1250.46,0.00672243199072553,-0.0035301898971225043,0.00694495468053194,sideway,0,True
2024-12-27,HPG,cart,2024-11-29,2024-12-27,20d,20,0.0035890533871691,0.0485792850595783,0.0449902316724091,1253.540329972478,2024-12-02,-0.0109547571922136,0,0,0.0,0.0035890533871691,0.0485792850595783,0,0,0.0,2024-12-27,0.6658539220034976,0.6658539220034976,0.0,0.3329269610017488,False,strong_positive,reject,weak_or_uncertain,0.8181818181818181,0.0909090909090909,0.4545454545454545,2024-11-29,1250.46,0.00672243199072553,-0.0035301898971225043,0.00694495468053194,sideway,0,True
2024-12-27,MWG,cart,2024-11-29,2024-12-27,20d,20,0.0149228705566732,0.129484670580561,0.1145618000238877,767.692781283674,2024-12-02,0.0044747294895672,1,0,0.0,0.0149228705566732,0.129484670580561,1,0,0.0,2024-12-27,0.8802599079510647,0.8802599079510647,0.0,0.4401299539755323,False,strong_positive,reject,weak_or_uncertain,0.9090909090909092,0.0909090909090909,0.5,2024-11-29,1250.46,0.00672243199072553,-0.0035301898971225043,0.00694495468053194,sideway,0,True
