date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available
2023-12-27,HPG,xgboost,2023-11-29,2023-12-27,20d,20,0.0278728606356968,0.0318063236773014,0.0039334630416045,14.112161263300637,2023-11-30,0.0167254356464501,1,1,0.6615212559700012,0.0278728606356968,0.0318063236773014,1,1,0.6615212559700012,2023-12-27,0.5300884477786573,0.5300884477786573,0.6615212559700012,0.5958048518743293,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.7272727272727273,0.7727272727272727,2023-11-29,1102.8,0.006727951580657754,0.06073139295538921,0.01398917464700706,bull,0,True
2023-12-27,MWG,xgboost,2023-11-29,2023-12-27,20d,20,0.1043478260869563,-0.0039282510988414,0.1082760771857977,103.76457396972305,2023-11-30,0.095201400361891,1,0,0.392329454421997,0.1043478260869563,-0.0039282510988414,1,0,0.392329454421997,2023-12-27,0.4143921322311442,0.4143921322311442,0.392329454421997,0.4033607933265706,False,reject,reject,reject,0.6363636363636364,0.6363636363636364,0.6363636363636364,2023-11-29,1102.8,0.006727951580657754,0.06073139295538921,0.01398917464700706,bull,0,True
2023-12-28,ACB,cart,2023-11-30,2023-12-28,20d,20,0.0824675324675325,0.0352020860495436,0.0472654464179889,57.31400589267939,2023-12-01,0.064547716432999,1,0,0.0,0.0824675324675325,0.0352020860495436,1,0,0.0,2023-12-28,0.7670207346741124,0.7670207346741124,0.0,0.3835103673370562,False,strong_positive,reject,weak_or_uncertain,0.7272727272727273,0.0909090909090909,0.4090909090909091,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,DGC,cart,2023-11-30,2023-12-28,20d,20,0.0275433661509612,-0.142944560029372,0.1704879261803332,618.9799941151479,2023-12-01,0.0139581926801501,1,0,0.0,0.0275433661509612,-0.142944560029372,1,0,0.0,2023-12-28,0.1812834836384289,0.1812834836384289,0.0,0.0906417418192144,False,reject,reject,reject,0.0,0.0909090909090909,0.0454545454545454,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,HPG,cart,2023-11-30,2023-12-28,20d,20,0.0527100944803582,0.0538348082595869,0.0011247137792287,2.1337730283292267,2023-12-01,0.0355826037440387,1,1,1.0,0.0527100944803582,0.0538348082595869,1,1,1.0,2023-12-28,0.8282841922066647,0.8282841922066647,1.0,0.9141420961033324,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,1.0,0.9545454545454546,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,MWG,cart,2023-11-30,2023-12-28,20d,20,0.1181938911022577,0.0089962121212119,0.1091976789810458,92.3885980592443,2023-12-01,0.1030693364779997,1,0,0.0,0.1181938911022577,0.0089962121212119,1,0,0.0,2023-12-28,0.680857133541992,0.680857133541992,0.0,0.340428566770996,False,moderate_positive,reject,weak_or_uncertain,0.6363636363636364,0.0909090909090909,0.3636363636363636,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,ACB,lightgbm,2023-11-30,2023-12-28,20d,20,0.0824675324675325,-0.0015112056884415,0.0839787381559741,101.83248563795276,2023-12-01,0.064547716432999,1,0,0.3583503348627546,0.0824675324675325,-0.0015112056884415,1,0,0.3583503348627546,2023-12-28,0.4596882720690407,0.4596882720690407,0.3583503348627546,0.4090193034658976,False,reject,reject,reject,0.4545454545454546,0.5454545454545454,0.5,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,DGC,lightgbm,2023-11-30,2023-12-28,20d,20,0.0275433661509612,-0.0612022351282576,0.0887456012792188,322.2031787720391,2023-12-01,0.0139581926801501,1,0,0.0107123297214584,0.0275433661509612,-0.0612022351282576,1,0,0.0107123297214584,2023-12-28,0.2754123648270522,0.2754123648270522,0.0107123297214584,0.1430623472742553,False,reject,reject,reject,0.0909090909090909,0.2727272727272727,0.1818181818181818,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,HPG,lightgbm,2023-11-30,2023-12-28,20d,20,0.0527100944803582,0.082049766282321,0.0293396718019627,55.66233961674233,2023-12-01,0.0355826037440387,1,1,0.99555399694077,0.0527100944803582,0.082049766282321,1,1,0.99555399694077,2023-12-28,0.7176545705973657,0.7176545705973657,0.99555399694077,0.8566042837690678,True,strong_positive,strong_positive,strong_positive,1.0,0.9090909090909092,0.9545454545454546,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,MWG,lightgbm,2023-11-30,2023-12-28,20d,20,0.1181938911022577,-0.0111401650254449,0.1293340561277026,109.42533063388764,2023-12-01,0.1030693364779997,1,0,0.3239781595362873,0.1181938911022577,-0.0111401650254449,1,0,0.3239781595362873,2023-12-28,0.4299621099593462,0.4299621099593462,0.3239781595362873,0.3769701347478167,False,reject,reject,reject,0.2727272727272727,0.4545454545454546,0.3636363636363636,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,ACB,xgboost,2023-11-30,2023-12-28,20d,20,0.0824675324675325,-0.0003628582926467,0.0828303907601792,100.440001394233,2023-12-01,0.064547716432999,1,0,0.4656425416469574,0.0824675324675325,-0.0003628582926467,1,0,0.4656425416469574,2023-12-28,0.4259356531416471,0.4259356531416471,0.4656425416469574,0.4457890973943023,False,reject,reject,reject,0.5454545454545454,0.7272727272727273,0.6363636363636364,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,DGC,xgboost,2023-11-30,2023-12-28,20d,20,0.0275433661509612,-0.0553703792393207,0.0829137453902819,301.02981943399266,2023-12-01,0.0139581926801501,1,0,0.0283803083002567,0.0275433661509612,-0.0553703792393207,1,0,0.0283803083002567,2023-12-28,0.2478401380613422,0.2478401380613422,0.0283803083002567,0.1381102231807995,False,reject,reject,reject,0.1818181818181817,0.3636363636363636,0.2727272727272727,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,HPG,xgboost,2023-11-30,2023-12-28,20d,20,0.0527100944803582,0.0535561591386795,0.0008460646583212,1.605128328192509,2023-12-01,0.0355826037440387,1,1,0.9444754719734192,0.0527100944803582,0.0535561591386795,1,1,0.9444754719734192,2023-12-28,0.6005069666055854,0.6005069666055854,0.9444754719734192,0.7724912192895024,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.8181818181818181,0.8181818181818181,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-28,MWG,xgboost,2023-11-30,2023-12-28,20d,20,0.1181938911022577,-0.0047004246152937,0.1228943157175515,103.97687610709684,2023-12-01,0.1030693364779997,1,0,0.376999020576477,0.1181938911022577,-0.0047004246152937,1,0,0.376999020576477,2023-12-28,0.4118920988215809,0.4118920988215809,0.376999020576477,0.3944455596990289,False,reject,reject,reject,0.3636363636363636,0.6363636363636364,0.5,2023-11-30,1094.13,-0.007861806311207697,0.017350553711400707,0.012056433816412237,sideway,0,True
2023-12-29,ACB,cart,2023-12-01,2023-12-29,20d,20,0.0889610389610389,0.0352020860495436,0.0537589529114952,60.4297718859144,2023-12-04,0.0757764490948347,1,0,0.0,0.0889610389610389,0.0352020860495436,1,0,0.0,2023-12-29,0.7670207346741124,0.7670207346741124,0.0,0.3835103673370562,False,strong_positive,reject,weak_or_uncertain,0.7272727272727273,0.0909090909090909,0.4090909090909091,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,DGC,cart,2023-12-01,2023-12-29,20d,20,0.0255066387141857,-0.0134213659486956,0.0389280046628814,152.6191086920099,2023-12-04,0.0045473311241535,1,0,0.0,0.0255066387141857,-0.0134213659486956,1,0,0.0,2023-12-29,0.6071492594811536,0.6071492594811536,0.0,0.3035746297405768,False,reject,reject,reject,0.1818181818181817,0.0909090909090909,0.1363636363636363,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,HPG,cart,2023-12-01,2023-12-29,20d,20,0.0387634936211973,0.0669050051072523,0.028141511486055,72.5979752007342,2023-12-04,0.0200061550705474,1,1,1.0,0.0387634936211973,0.0669050051072523,1,1,1.0,2023-12-29,0.8712583449092389,0.8712583449092389,1.0,0.9356291724546196,True,strong_positive,strong_positive,strong_positive,1.0,1.0,1.0,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,MWG,cart,2023-12-01,2023-12-29,20d,20,0.104485488126649,0.0085643452783412,0.0959211428483077,91.80331600886024,2023-12-04,0.0927445318881285,1,0,0.0,0.104485488126649,0.0085643452783412,1,0,0.0,2023-12-29,0.6794371769897677,0.6794371769897677,0.0,0.3397185884948838,False,moderate_positive,reject,weak_or_uncertain,0.6363636363636364,0.0909090909090909,0.3636363636363636,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,ACB,lightgbm,2023-12-01,2023-12-29,20d,20,0.0889610389610389,-0.000119184106447,0.0890802230674859,100.13397337513028,2023-12-04,0.0757764490948347,1,1,0.8876761189176255,0.0889610389610389,-0.000119184106447,1,1,0.8876761189176255,2023-12-29,0.4639856688861135,0.4639856688861135,0.8876761189176255,0.6758308939018696,False,reject,strong_positive,weak_or_uncertain,0.5454545454545454,0.7272727272727273,0.6363636363636364,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,DGC,lightgbm,2023-12-01,2023-12-29,20d,20,0.0255066387141857,-0.073069428286519,0.0985760670007048,386.4721969260524,2023-12-04,0.0045473311241535,1,0,0.0075519761662958,0.0255066387141857,-0.073069428286519,1,0,0.0075519761662958,2023-12-29,0.2387764112142998,0.2387764112142998,0.0075519761662958,0.1231641936902978,False,reject,reject,reject,0.0909090909090909,0.2727272727272727,0.1818181818181818,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,HPG,lightgbm,2023-12-01,2023-12-29,20d,20,0.0387634936211973,0.059033926769022,0.0202704331478246,52.29258576616023,2023-12-04,0.0200061550705474,1,1,0.990608646522354,0.0387634936211973,0.059033926769022,1,1,0.990608646522354,2023-12-29,0.64660093411208,0.64660093411208,0.990608646522354,0.818604790317217,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.9090909090909092,0.9090909090909092,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,MWG,lightgbm,2023-12-01,2023-12-29,20d,20,0.104485488126649,-0.0131360830670225,0.1176215711936716,112.57216030909488,2023-12-04,0.0927445318881285,1,0,0.1074339123924824,0.104485488126649,-0.0131360830670225,1,0,0.1074339123924824,2023-12-29,0.4238003866427263,0.4238003866427263,0.1074339123924824,0.2656171495176043,False,reject,reject,reject,0.2727272727272727,0.4545454545454546,0.3636363636363636,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,ACB,xgboost,2023-12-01,2023-12-29,20d,20,0.0889610389610389,-0.0063556130044162,0.0953166519654551,107.14426571299344,2023-12-04,0.0757764490948347,1,1,0.8778702616691589,0.0889610389610389,-0.0063556130044162,1,1,0.8778702616691589,2023-12-29,0.4065331656494882,0.4065331656494882,0.8778702616691589,0.6422017136593235,False,reject,strong_positive,weak_or_uncertain,0.3636363636363636,0.6363636363636364,0.5,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,DGC,xgboost,2023-12-01,2023-12-29,20d,20,0.0255066387141857,-0.0931604132056236,0.1186670519198094,465.2398665678024,2023-12-04,0.0045473311241535,1,0,0.0680009424686431,0.0255066387141857,-0.0931604132056236,1,0,0.0680009424686431,2023-12-29,0.1254889495637651,0.1254889495637651,0.0680009424686431,0.0967449460162041,False,reject,reject,reject,0.0,0.3636363636363636,0.1818181818181818,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,HPG,xgboost,2023-12-01,2023-12-29,20d,20,0.0387634936211973,0.0482753403484821,0.0095118467272847,24.53815649393206,2023-12-04,0.0200061550705474,1,1,0.9023094177246094,0.0387634936211973,0.0482753403484821,1,1,0.9023094177246094,2023-12-29,0.5834094838195916,0.5834094838195916,0.9023094177246094,0.7428594507721005,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.8181818181818181,0.8181818181818181,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2023-12-29,MWG,xgboost,2023-12-01,2023-12-29,20d,20,0.104485488126649,-0.0057149291969835,0.1102004173236326,105.46959132741608,2023-12-04,0.0927445318881285,1,0,0.3603200912475586,0.104485488126649,-0.0057149291969835,1,0,0.3603200912475586,2023-12-29,0.4086074804108997,0.4086074804108997,0.3603200912475586,0.3844637858292291,False,reject,reject,reject,0.4545454545454546,0.5454545454545454,0.5,2023-12-01,1102.16,0.007339164450293811,0.02357027433644765,0.012141538882731348,sideway,0,True
2024-01-02,ACB,cart,2023-12-04,2024-01-02,20d,20,0.0964856230031949,0.0,0.0964856230031949,100.0,2023-12-05,0.0888369938442288,1,0,0.0,0.0964856230031949,0.0,1,0,0.0,2024-01-02,0.6512780386019822,0.6512780386019822,0.0,0.3256390193009911,False,reject,reject,reject,0.7272727272727273,0.0909090909090909,0.4090909090909091,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,DGC,cart,2023-12-04,2024-01-02,20d,20,-0.006134272407134,-0.0134213659486956,0.0072870935415616,118.79311934512228,2023-12-05,-0.0150809882224366,0,0,0.0,-0.006134272407134,-0.0134213659486956,0,0,0.0,2024-01-02,0.6071492594811536,0.6071492594811536,0.0,0.3035746297405768,False,reject,reject,reject,0.6363636363636364,0.0909090909090909,0.3636363636363636,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,HPG,cart,2023-12-04,2024-01-02,20d,20,-0.0019203072491598,0.0431893687707642,0.0451096760199241,2349.086378737611,2023-12-05,-0.0088824974327731,0,1,1.0,-0.0019203072491598,0.0431893687707642,0,1,1.0,2024-01-02,0.7932825202723666,0.7932825202723666,1.0,0.8966412601361833,True,strong_positive,strong_positive,strong_positive,1.0,1.0,1.0,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,MWG,cart,2023-12-04,2024-01-02,20d,20,0.0627079600716662,-0.0728685936361428,0.135576553707809,216.20310013731023,2023-12-05,0.0552949498868116,1,0,0.0,0.0627079600716662,-0.0728685936361428,1,0,0.0,2024-01-02,0.4116897518577944,0.4116897518577944,0.0,0.2058448759288972,False,reject,reject,reject,0.1818181818181817,0.0909090909090909,0.1363636363636363,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,ACB,lightgbm,2023-12-04,2024-01-02,20d,20,0.0964856230031949,-0.0284958828748801,0.124981505878075,129.53381238356778,2023-12-05,0.0888369938442288,1,0,0.0834315328250573,0.0964856230031949,-0.0284958828748801,1,0,0.0834315328250573,2024-01-02,0.3763821887793087,0.3763821887793087,0.0834315328250573,0.229906860802183,False,reject,reject,reject,0.4545454545454546,0.5454545454545454,0.5,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,DGC,lightgbm,2023-12-04,2024-01-02,20d,20,-0.006134272407134,-0.1443473282248153,0.1382130558176812,2253.128759931529,2023-12-05,-0.0150809882224366,0,0,0.0073427189194668,-0.006134272407134,-0.1443473282248153,0,0,0.0073427189194668,2024-01-02,0.0187299519607115,0.0187299519607115,0.0073427189194668,0.0130363354400891,False,reject,reject,reject,0.0,0.2727272727272727,0.1363636363636363,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,HPG,lightgbm,2023-12-04,2024-01-02,20d,20,-0.0019203072491598,0.03384523085672,0.0357655381058799,1862.4903968637464,2023-12-05,-0.0088824974327731,0,1,0.9421240420853754,-0.0019203072491598,0.03384523085672,0,1,0.9421240420853754,2024-01-02,0.5688393368495966,0.5688393368495966,0.9421240420853754,0.7554816894674861,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.9090909090909092,0.9090909090909092,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,MWG,lightgbm,2023-12-04,2024-01-02,20d,20,0.0627079600716662,-0.0137996880775921,0.0765076481492584,122.00627808945006,2023-12-05,0.0552949498868116,1,0,0.0584541011780958,0.0627079600716662,-0.0137996880775921,1,0,0.0584541011780958,2024-01-02,0.4217517301440753,0.4217517301440753,0.0584541011780958,0.2401029156610855,False,reject,reject,reject,0.5454545454545454,0.4545454545454546,0.5,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,ACB,xgboost,2023-12-04,2024-01-02,20d,20,0.0964856230031949,-0.0328637957572937,0.1293494187604886,134.0608214305726,2023-12-05,0.0888369938442288,1,0,0.0987465307116508,0.0964856230031949,-0.0328637957572937,1,0,0.0987465307116508,2024-01-02,0.3207087478250012,0.3207087478250012,0.0987465307116508,0.209727639268326,False,reject,reject,reject,0.3636363636363636,0.6363636363636364,0.5,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,DGC,xgboost,2023-12-04,2024-01-02,20d,20,-0.006134272407134,-0.1287918537855148,0.1226575813783807,1999.5457201367888,2023-12-05,-0.0150809882224366,0,0,0.0396725945174694,-0.006134272407134,-0.1287918537855148,0,0,0.0396725945174694,2024-01-02,0.0101265472246228,0.0101265472246228,0.0396725945174694,0.0248995708710461,False,reject,reject,reject,0.0909090909090909,0.3636363636363636,0.2272727272727273,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,HPG,xgboost,2023-12-04,2024-01-02,20d,20,-0.0019203072491598,0.0249771140515804,0.0268974213007402,1400.683214236086,2023-12-05,-0.0088824974327731,0,1,0.8051853179931641,-0.0019203072491598,0.0249771140515804,0,1,0.8051853179931641,2024-01-02,0.5079778057254872,0.5079778057254872,0.8051853179931641,0.6565815618593256,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.8181818181818181,0.8181818181818181,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-02,MWG,xgboost,2023-12-04,2024-01-02,20d,20,0.0627079600716662,-0.0470671989023685,0.1097751589740347,175.05777392308323,2023-12-05,0.0552949498868116,1,0,0.1322898864746093,0.0627079600716662,-0.0470671989023685,1,0,0.1322898864746093,2024-01-02,0.2747229925049686,0.2747229925049686,0.1322898864746093,0.2035064394897889,False,reject,reject,reject,0.2727272727272727,0.7272727272727273,0.5,2023-12-04,1120.49,0.016630979168178683,0.02829322908063059,0.012400772821633307,sideway,0,True
2024-01-03,ACB,cart,2023-12-05,2024-01-03,20d,20,0.1286173633440515,0.0260078023407022,0.1026095610033492,79.77893368010403,2023-12-06,0.1207445964846509,1,0,0.0,0.1286173633440515,0.0260078023407022,1,0,0.0,2024-01-03,0.7367903902730547,0.7367903902730547,0.0,0.3683951951365273,False,strong_positive,reject,weak_or_uncertain,0.8181818181818181,0.0909090909090909,0.4545454545454545,2023-12-05,1115.97,-0.004033949432837414,0.03302816836219913,0.012246761545062348,bull,0,True
2024-01-03,DGC,cart,2023-12-05,2024-01-03,20d,20,-0.0020489470688672,-0.142944560029372,0.1408956129605048,6876.48866587837,2023-12-06,-0.0059551219054843,0,0,0.0,-0.0020489470688672,-0.142944560029372,0,0,0.0,2024-01-03,0.1812834836384289,0.1812834836384289,0.0,0.0906417418192144,False,reject,reject,reject,0.0,0.0909090909090909,0.0454545454545454,2023-12-05,1115.97,-0.004033949432837414,0.03302816836219913,0.012246761545062348,bull,0,True
2024-01-03,HPG,cart,2023-12-05,2024-01-03,20d,20,0.0203488372093021,0.048963545389564,0.0286147081802619,140.6208516287169,2023-12-06,0.0132313067056,1,1,1.0,0.0203488372093021,0.048963545389564,1,1,1.0,2024-01-03,0.8122677238343358,0.8122677238343358,1.0,0.906133861917168,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,1.0,0.9545454545454546,2023-12-05,1115.97,-0.004033949432837414,0.03302816836219913,0.012246761545062348,bull,0,True
2024-01-03,MWG,cart,2023-12-05,2024-01-03,20d,20,0.0800102249488752,0.023018509729473,0.0569917152194021,71.23053991639021,2023-12-06,0.0724765213368752,1,0,0.0,0.0800102249488752,0.023018509729473,1,0,0.0,2024-01-03,0.7269617458658676,0.7269617458658676,0.0,0.3634808729329338,False,strong_positive,reject,weak_or_uncertain,0.6363636363636364,0.0909090909090909,0.3636363636363636,2023-12-05,1115.97,-0.004033949432837414,0.03302816836219913,0.012246761545062348,bull,0,True
