horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,30,30,-0.017022493216334193,0.2,0.2,0.5454545454545454,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,30,30,-0.017022493216334193,0.2,0.2,0.6666666666666666,1.0888888888888888
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,26,26,-0.021524317286975195,0.15384615384615385,0.15384615384615385,0.8,1.2923076923076924
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,22,22,-0.02501768274203984,0.18181818181818182,0.18181818181818182,0.8,1.272727272727273
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,29,29,-0.016240741975306592,0.20689655172413793,0.20689655172413793,0.6666666666666666,1.1494252873563218
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,29,29,-0.016240741975306592,0.20689655172413793,0.20689655172413793,0.8571428571428571,1.3004926108374384
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,25,25,-0.020797558810208824,0.16,0.16,1.0,1.52
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,21,21,-0.02431884481517819,0.19047619047619047,0.19047619047619047,1.0,1.476190476190476
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,22,22,-0.02091500889037214,0.18181818181818182,0.18181818181818182,0.5714285714285714,0.9090909090909091
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,22,22,-0.02091500889037214,0.18181818181818182,0.18181818181818182,0.8,1.1272727272727274
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,20,20,-0.024924416025825027,0.15,0.15,1.0,1.4000000000000001
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,18,18,-0.028081350114925137,0.16666666666666666,0.16666666666666666,1.0,1.3888888888888888
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,32,58,-0.015349237010109726,0.1896551724137931,0.1896551724137931,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,32,52,-0.01648596284009531,0.17307692307692307,0.17307692307692307,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,28,45,-0.021217221024629848,0.1111111111111111,0.1111111111111111,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,23,37,-0.023460293175591125,0.13513513513513514,0.13513513513513514,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,30,55,-0.016218708604276145,0.2,0.2,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,30,49,-0.017531495802730196,0.1836734693877551,0.1836734693877551,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,26,42,-0.022774956494218263,0.11904761904761904,0.11904761904761904,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,22,35,-0.024799785141222764,0.14285714285714285,0.14285714285714285,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,29,50,-0.016851023231833767,0.18,0.18,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,29,44,-0.018399215515688183,0.1590909090909091,0.1590909090909091,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,25,38,-0.023218114500455078,0.10526315789473684,0.10526315789473684,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,21,31,-0.025604279296868475,0.12903225806451613,0.12903225806451613,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,22,35,-0.019439193269414953,0.2,0.2,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,22,31,-0.021869972553664886,0.16129032258064516,0.16129032258064516,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,20,28,-0.02630427077800831,0.10714285714285714,0.10714285714285714,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,18,25,-0.028623700774718052,0.12,0.12,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,32,58,-0.015349237010109726,0.1896551724137931,0.1896551724137931,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,32,52,-0.01648596284009531,0.17307692307692307,0.17307692307692307,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,28,45,-0.021217221024629848,0.1111111111111111,0.1111111111111111,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,23,37,-0.023460293175591125,0.13513513513513514,0.13513513513513514,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,30,55,-0.016218708604276145,0.2,0.2,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,30,49,-0.017531495802730196,0.1836734693877551,0.1836734693877551,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,26,42,-0.022774956494218263,0.11904761904761904,0.11904761904761904,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,22,35,-0.024799785141222764,0.14285714285714285,0.14285714285714285,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,29,50,-0.016851023231833767,0.18,0.18,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,29,44,-0.018399215515688183,0.1590909090909091,0.1590909090909091,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,25,38,-0.023218114500455078,0.10526315789473684,0.10526315789473684,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,21,31,-0.025604279296868475,0.12903225806451613,0.12903225806451613,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,22,35,-0.019439193269414953,0.2,0.2,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,22,31,-0.021869972553664886,0.16129032258064516,0.16129032258064516,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,20,28,-0.02630427077800831,0.10714285714285714,0.10714285714285714,1.0,1.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,18,25,-0.028623700774718052,0.12,0.12,1.0,1.0
5d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,33,33,-0.015325469069939745,0.18181818181818182,0.18181818181818182,0.15384615384615385,0.6153846153846154
5d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,33,99,-0.009869890604678801,0.24242424242424243,0.24242424242424243,0.6153846153846154,0.8205128205128205
5d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,33,132,-0.00669451881780149,0.29545454545454547,0.29545454545454547,1.0,1.0
5d,sideway,xgboost,predicted_return,predicted_return,1,,,33,33,-0.0134762889929596,0.2727272727272727,0.2727272727272727,0.23076923076923078,0.9230769230769229
5d,sideway,xgboost,predicted_return,predicted_return,3,,,33,99,-0.008133918948447137,0.2727272727272727,0.2727272727272727,0.6923076923076923,0.9230769230769229
5d,sideway,xgboost,predicted_return,predicted_return,5,,,33,132,-0.00669451881780149,0.29545454545454547,0.29545454545454547,1.0,1.0
