date,ticker,model_name,prediction_date,entry_date,target_date,horizon,horizon_days,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2024-02-23,DGC,xgboost,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.01677932967099227,0,0,0.030099336057901382
2023-12-27,HPG,cart,2023-12-22,2023-12-25,2023-12-27,3d,3,0.014748332222733307,1,1,1.0
2023-12-28,HPG,cart,2023-12-25,2023-12-26,2023-12-28,3d,3,0.0126361684009626,1,1,1.0
2023-12-29,HPG,cart,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.0036811916585788307,0,1,1.0
2024-01-02,HPG,cart,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.017841218911734735,0,0,0.0
2024-01-03,HPG,cart,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.012135372205782424,0,0,0.0
2024-01-04,HPG,cart,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.019569131337641044,0,0,0.0
2024-01-05,HPG,cart,2024-01-02,2024-01-03,2024-01-05,3d,3,0.0073744783431397565,1,0,0.0
2024-01-08,HPG,cart,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.005089499193468572,0,0,0.0
2024-01-09,HPG,cart,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.008865260835410838,0,1,1.0
2024-01-10,HPG,cart,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.028083803993533274,0,0,0.0
2024-01-11,HPG,cart,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02153743826597465,0,1,1.0
2024-01-12,HPG,cart,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.02638168697452148,0,0,0.0
2024-01-15,HPG,cart,2024-01-10,2024-01-11,2024-01-15,3d,3,-0.01939436119804816,0,0,0.0
2024-01-16,HPG,cart,2024-01-11,2024-01-12,2024-01-16,3d,3,0.009319216718319812,1,0,0.0
2024-01-17,HPG,cart,2024-01-12,2024-01-15,2024-01-17,3d,3,0.009406185579970083,1,1,1.0
2024-01-18,HPG,cart,2024-01-15,2024-01-16,2024-01-18,3d,3,0.013339575489682565,1,0,0.0
2024-01-19,HPG,cart,2024-01-16,2024-01-17,2024-01-19,3d,3,-0.008858096189403475,0,0,0.0
2024-01-22,HPG,cart,2024-01-17,2024-01-18,2024-01-22,3d,3,0.014797113819458474,1,1,1.0
2024-01-23,HPG,cart,2024-01-18,2024-01-19,2024-01-23,3d,3,0.014755681470704163,1,1,1.0
2024-01-24,HPG,cart,2024-01-19,2024-01-22,2024-01-24,3d,3,0.0019199656459345515,1,1,1.0
2024-01-25,HPG,cart,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.013887588336414347,0,1,1.0
2024-01-26,HPG,cart,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.0051229279610914835,0,1,1.0
2024-01-29,HPG,cart,2024-01-24,2024-01-25,2024-01-29,3d,3,-0.015792157355796532,0,1,1.0
2024-01-30,HPG,cart,2024-01-25,2024-01-26,2024-01-30,3d,3,-0.02082529834560909,0,0,0.0
2024-01-31,HPG,cart,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.02824147142357436,0,0,0.0
2024-02-01,HPG,cart,2024-01-29,2024-01-30,2024-02-01,3d,3,-0.012125641349101879,0,1,1.0
2024-02-02,HPG,cart,2024-01-30,2024-01-31,2024-02-02,3d,3,-0.008382800020429126,0,0,0.0
2024-02-05,HPG,cart,2024-01-31,2024-02-01,2024-02-05,3d,3,0.0020003726254020915,1,0,0.0
2024-02-06,HPG,cart,2024-02-01,2024-02-02,2024-02-06,3d,3,0.00580404238169252,1,0,0.0
2024-02-07,HPG,cart,2024-02-02,2024-02-05,2024-02-07,3d,3,0.0019494211131425576,1,0,0.0
2024-02-15,HPG,cart,2024-02-05,2024-02-06,2024-02-15,3d,3,0.012112084964695846,1,0,0.0
2024-02-16,HPG,cart,2024-02-06,2024-02-07,2024-02-16,3d,3,0.012651250036636696,1,0,0.0
2024-02-19,HPG,cart,2024-02-07,2024-02-15,2024-02-19,3d,3,0.024519591876194458,1,0,0.0
2024-02-20,HPG,cart,2024-02-15,2024-02-16,2024-02-20,3d,3,0.008526173086575106,1,1,1.0
2024-02-21,HPG,cart,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.0014842061999590372,0,0,0.0
2024-02-22,HPG,cart,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.028972961722578572,0,1,1.0
2024-02-23,HPG,cart,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.030855029176466542,0,0,0.0
2023-12-27,HPG,lightgbm,2023-12-22,2023-12-25,2023-12-27,3d,3,0.014748332222733307,1,0,0.48943606014626617
2023-12-28,HPG,lightgbm,2023-12-25,2023-12-26,2023-12-28,3d,3,0.0126361684009626,1,0,0.3912023030864777
2023-12-29,HPG,lightgbm,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.0036811916585788307,0,0,0.16609166102427483
2024-01-02,HPG,lightgbm,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.017841218911734735,0,0,0.021122367974863526
2024-01-03,HPG,lightgbm,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.012135372205782424,0,0,0.04356459785249757
2024-01-04,HPG,lightgbm,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.019569131337641044,0,1,0.6355007970541577
2024-01-05,HPG,lightgbm,2024-01-02,2024-01-03,2024-01-05,3d,3,0.0073744783431397565,1,1,0.5681413224793984
2024-01-08,HPG,lightgbm,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.005089499193468572,0,0,0.20670093634335168
2024-01-09,HPG,lightgbm,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.008865260835410838,0,0,0.08953192687735434
2024-01-10,HPG,lightgbm,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.028083803993533274,0,0,0.3751724201240732
2024-01-11,HPG,lightgbm,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02153743826597465,0,0,0.44425999607241184
2024-01-12,HPG,lightgbm,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.02638168697452148,0,1,0.6325828186231539
2024-01-15,HPG,lightgbm,2024-01-10,2024-01-11,2024-01-15,3d,3,-0.01939436119804816,0,1,0.7896909732982889
2024-01-16,HPG,lightgbm,2024-01-11,2024-01-12,2024-01-16,3d,3,0.009319216718319812,1,0,0.21942114158387946
2024-01-17,HPG,lightgbm,2024-01-12,2024-01-15,2024-01-17,3d,3,0.009406185579970083,1,0,0.41797742171306246
2024-01-18,HPG,lightgbm,2024-01-15,2024-01-16,2024-01-18,3d,3,0.013339575489682565,1,1,0.6005671380583142
2024-01-19,HPG,lightgbm,2024-01-16,2024-01-17,2024-01-19,3d,3,-0.008858096189403475,0,0,0.035618405383702076
2024-01-22,HPG,lightgbm,2024-01-17,2024-01-18,2024-01-22,3d,3,0.014797113819458474,1,0,0.14014199623569665
2024-01-23,HPG,lightgbm,2024-01-18,2024-01-19,2024-01-23,3d,3,0.014755681470704163,1,0,0.13446147525929672
2024-01-24,HPG,lightgbm,2024-01-19,2024-01-22,2024-01-24,3d,3,0.0019199656459345515,1,0,0.48143106758464604
2024-01-25,HPG,lightgbm,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.013887588336414347,0,0,0.02432224822261591
2024-01-26,HPG,lightgbm,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.0051229279610914835,0,0,0.07861601822341595
2024-01-29,HPG,lightgbm,2024-01-24,2024-01-25,2024-01-29,3d,3,-0.015792157355796532,0,0,0.09392164224755879
2024-01-30,HPG,lightgbm,2024-01-25,2024-01-26,2024-01-30,3d,3,-0.02082529834560909,0,1,0.5438586384834828
2024-01-31,HPG,lightgbm,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.02824147142357436,0,0,0.16876274265351682
2024-02-01,HPG,lightgbm,2024-01-29,2024-01-30,2024-02-01,3d,3,-0.012125641349101879,0,0,0.36796622134448204
2024-02-02,HPG,lightgbm,2024-01-30,2024-01-31,2024-02-02,3d,3,-0.008382800020429126,0,0,0.41951991470549327
2024-02-05,HPG,lightgbm,2024-01-31,2024-02-01,2024-02-05,3d,3,0.0020003726254020915,1,1,0.5759825539491523
2024-02-06,HPG,lightgbm,2024-02-01,2024-02-02,2024-02-06,3d,3,0.00580404238169252,1,0,0.12076921124674331
2024-02-07,HPG,lightgbm,2024-02-02,2024-02-05,2024-02-07,3d,3,0.0019494211131425576,1,1,0.5807705153699527
2024-02-15,HPG,lightgbm,2024-02-05,2024-02-06,2024-02-15,3d,3,0.012112084964695846,1,1,0.6142273225950792
2024-02-16,HPG,lightgbm,2024-02-06,2024-02-07,2024-02-16,3d,3,0.012651250036636696,1,1,0.7816435511975424
2024-02-19,HPG,lightgbm,2024-02-07,2024-02-15,2024-02-19,3d,3,0.024519591876194458,1,1,0.5865954704488843
2024-02-20,HPG,lightgbm,2024-02-15,2024-02-16,2024-02-20,3d,3,0.008526173086575106,1,0,0.1049926608368666
2024-02-21,HPG,lightgbm,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.0014842061999590372,0,0,0.031869723901315816
2024-02-22,HPG,lightgbm,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.028972961722578572,0,0,0.38379600064463537
2024-02-23,HPG,lightgbm,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.030855029176466542,0,0,0.12971412917765018
2023-12-27,HPG,xgboost,2023-12-22,2023-12-25,2023-12-27,3d,3,0.014748332222733307,1,1,0.5218857526779175
2023-12-28,HPG,xgboost,2023-12-25,2023-12-26,2023-12-28,3d,3,0.0126361684009626,1,0,0.4310797154903412
2023-12-29,HPG,xgboost,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.0036811916585788307,0,0,0.4563969671726227
2024-01-02,HPG,xgboost,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.017841218911734735,0,0,0.12951970100402832
2024-01-03,HPG,xgboost,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.012135372205782424,0,0,0.18506044149398804
2024-01-04,HPG,xgboost,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.019569131337641044,0,1,0.6575330495834351
2024-01-05,HPG,xgboost,2024-01-02,2024-01-03,2024-01-05,3d,3,0.0073744783431397565,1,0,0.47644445300102234
2024-01-08,HPG,xgboost,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.005089499193468572,0,1,0.7580116987228394
2024-01-09,HPG,xgboost,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.008865260835410838,0,1,0.5216444134712219
2024-01-10,HPG,xgboost,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.028083803993533274,0,1,0.534203052520752
2024-01-11,HPG,xgboost,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02153743826597465,0,1,0.6536140441894531
2024-01-12,HPG,xgboost,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.02638168697452148,0,1,0.6147525906562805
2024-01-15,HPG,xgboost,2024-01-10,2024-01-11,2024-01-15,3d,3,-0.01939436119804816,0,1,0.8006260395050049
2024-01-16,HPG,xgboost,2024-01-11,2024-01-12,2024-01-16,3d,3,0.009319216718319812,1,1,0.5015133023262024
2024-01-17,HPG,xgboost,2024-01-12,2024-01-15,2024-01-17,3d,3,0.009406185579970083,1,0,0.2927083969116211
2024-01-18,HPG,xgboost,2024-01-15,2024-01-16,2024-01-18,3d,3,0.013339575489682565,1,1,0.5737882852554321
2024-01-19,HPG,xgboost,2024-01-16,2024-01-17,2024-01-19,3d,3,-0.008858096189403475,0,0,0.15352597832679749
2024-01-22,HPG,xgboost,2024-01-17,2024-01-18,2024-01-22,3d,3,0.014797113819458474,1,0,0.17776978015899658
2024-01-23,HPG,xgboost,2024-01-18,2024-01-19,2024-01-23,3d,3,0.014755681470704163,1,0,0.31682929396629333
2024-01-24,HPG,xgboost,2024-01-19,2024-01-22,2024-01-24,3d,3,0.0019199656459345515,1,0,0.49979743361473083
2024-01-25,HPG,xgboost,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.013887588336414347,0,0,0.21680189669132233
2024-01-26,HPG,xgboost,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.0051229279610914835,0,0,0.1529015153646469
2024-01-29,HPG,xgboost,2024-01-24,2024-01-25,2024-01-29,3d,3,-0.015792157355796532,0,0,0.41531315445899963
2024-01-30,HPG,xgboost,2024-01-25,2024-01-26,2024-01-30,3d,3,-0.02082529834560909,0,1,0.6341809034347534
2024-01-31,HPG,xgboost,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.02824147142357436,0,1,0.7532267570495605
2024-02-01,HPG,xgboost,2024-01-29,2024-01-30,2024-02-01,3d,3,-0.012125641349101879,0,1,0.508823573589325
2024-02-02,HPG,xgboost,2024-01-30,2024-01-31,2024-02-02,3d,3,-0.008382800020429126,0,0,0.45693713426589966
2024-02-05,HPG,xgboost,2024-01-31,2024-02-01,2024-02-05,3d,3,0.0020003726254020915,1,1,0.7786182761192322
2024-02-06,HPG,xgboost,2024-02-01,2024-02-02,2024-02-06,3d,3,0.00580404238169252,1,0,0.3235049545764923
2024-02-07,HPG,xgboost,2024-02-02,2024-02-05,2024-02-07,3d,3,0.0019494211131425576,1,1,0.7212901711463928
2024-02-15,HPG,xgboost,2024-02-05,2024-02-06,2024-02-15,3d,3,0.012112084964695846,1,1,0.8551302552223206
2024-02-16,HPG,xgboost,2024-02-06,2024-02-07,2024-02-16,3d,3,0.012651250036636696,1,1,0.7149981260299683
2024-02-19,HPG,xgboost,2024-02-07,2024-02-15,2024-02-19,3d,3,0.024519591876194458,1,1,0.5580855011940002
2024-02-20,HPG,xgboost,2024-02-15,2024-02-16,2024-02-20,3d,3,0.008526173086575106,1,0,0.1412716507911682
2024-02-21,HPG,xgboost,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.0014842061999590372,0,0,0.11124849319458008
2024-02-22,HPG,xgboost,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.028972961722578572,0,0,0.30716487765312195
2024-02-23,HPG,xgboost,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.030855029176466542,0,0,0.15061041712760925
2023-12-27,MWG,cart,2023-12-22,2023-12-25,2023-12-27,3d,3,0.0047719269375148254,1,0,0.0
2023-12-28,MWG,cart,2023-12-25,2023-12-26,2023-12-28,3d,3,0.004718285328435323,1,0,0.0
2023-12-29,MWG,cart,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.004597653423744852,0,0,0.0
2024-01-02,MWG,cart,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.01621632803441342,0,0,0.0
2024-01-03,MWG,cart,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.006975585450921695,0,0,0.0
2024-01-04,MWG,cart,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.004619655641789899,0,0,0.0
2024-01-05,MWG,cart,2024-01-02,2024-01-03,2024-01-05,3d,3,0.02702717964817869,1,0,0.0
2024-01-08,MWG,cart,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.006975585450921695,0,1,1.0
2024-01-09,MWG,cart,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.01849231830604703,0,1,1.0
2024-01-10,MWG,cart,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.0530401844180034,0,0,0.0
2024-01-11,MWG,cart,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02297692672801588,0,0,0.0
2024-01-12,MWG,cart,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.025523455262901673,0,0,0.0
2024-01-15,MWG,cart,2024-01-10,2024-01-11,2024-01-15,3d,3,0.008405238007727966,1,0,0.0
2024-01-16,MWG,cart,2024-01-11,2024-01-12,2024-01-16,3d,3,0.051252086059407675,1,0,0.0
2024-01-17,MWG,cart,2024-01-12,2024-01-15,2024-01-17,3d,3,0.04791401208483581,1,0,0.0
2024-01-18,MWG,cart,2024-01-15,2024-01-16,2024-01-18,3d,3,0.06118242965635523,1,0,0.0
2024-01-19,MWG,cart,2024-01-16,2024-01-17,2024-01-19,3d,3,0.03221370023749093,1,0,0.0
2024-01-22,MWG,cart,2024-01-17,2024-01-18,2024-01-22,3d,3,0.020840857953664083,1,0,0.0
2024-01-23,MWG,cart,2024-01-18,2024-01-19,2024-01-23,3d,3,-0.019998132785528644,0,0,0.0
2024-01-24,MWG,cart,2024-01-19,2024-01-22,2024-01-24,3d,3,-0.04375426747125799,0,1,1.0
2024-01-25,MWG,cart,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.027434440247790293,0,1,1.0
2024-01-26,MWG,cart,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.013714045626554539,0,0,0.0
2024-01-29,MWG,cart,2024-01-24,2024-01-25,2024-01-29,3d,3,0.0008254381384193987,1,0,0.0
2024-01-30,MWG,cart,2024-01-25,2024-01-26,2024-01-30,3d,3,0.0018242219036372909,1,0,0.0
2024-01-31,MWG,cart,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.005846121831098117,0,0,0.0
2024-02-01,MWG,cart,2024-01-29,2024-01-30,2024-02-01,3d,3,0.02853835509691316,1,0,0.0
2024-02-02,MWG,cart,2024-01-30,2024-01-31,2024-02-02,3d,3,0.02990183128624757,1,0,0.0
2024-02-05,MWG,cart,2024-01-31,2024-02-01,2024-02-05,3d,3,0.046048894762446446,1,1,1.0
2024-02-06,MWG,cart,2024-02-01,2024-02-02,2024-02-06,3d,3,0.003723226403279156,1,0,0.0
2024-02-07,MWG,cart,2024-02-02,2024-02-05,2024-02-07,3d,3,-0.025784485252970613,0,0,0.0
2024-02-15,MWG,cart,2024-02-05,2024-02-06,2024-02-15,3d,3,-0.041601060086511654,0,0,0.0
2024-02-16,MWG,cart,2024-02-06,2024-02-07,2024-02-16,3d,3,-0.0208156469777383,0,1,1.0
2024-02-19,MWG,cart,2024-02-07,2024-02-15,2024-02-19,3d,3,-0.010219349871269379,0,0,0.0
2024-02-20,MWG,cart,2024-02-15,2024-02-16,2024-02-20,3d,3,0.001558560024489175,1,0,0.0
2024-02-21,MWG,cart,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.015490966314469112,0,0,0.0
2024-02-22,MWG,cart,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.04200824119067592,0,0,0.0
2024-02-23,MWG,cart,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.06437835432347638,0,1,1.0
2023-12-27,MWG,lightgbm,2023-12-22,2023-12-25,2023-12-27,3d,3,0.0047719269375148254,1,0,0.12277324118641594
2023-12-28,MWG,lightgbm,2023-12-25,2023-12-26,2023-12-28,3d,3,0.004718285328435323,1,0,0.10842116504252416
2023-12-29,MWG,lightgbm,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.004597653423744852,0,0,0.19372698101034072
2024-01-02,MWG,lightgbm,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.01621632803441342,0,0,0.06820807473594633
2024-01-03,MWG,lightgbm,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.006975585450921695,0,0,0.06481320161063342
2024-01-04,MWG,lightgbm,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.004619655641789899,0,0,0.43015894796947796
2024-01-05,MWG,lightgbm,2024-01-02,2024-01-03,2024-01-05,3d,3,0.02702717964817869,1,1,0.5841834075794033
2024-01-08,MWG,lightgbm,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.006975585450921695,0,0,0.10923412611285596
2024-01-09,MWG,lightgbm,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.01849231830604703,0,0,0.09732442508045605
2024-01-10,MWG,lightgbm,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.0530401844180034,0,0,0.009297216104690652
2024-01-11,MWG,lightgbm,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02297692672801588,0,0,0.3247513219188428
2024-01-12,MWG,lightgbm,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.025523455262901673,0,0,0.18309078880182492
2024-01-15,MWG,lightgbm,2024-01-10,2024-01-11,2024-01-15,3d,3,0.008405238007727966,1,0,0.4342093307989629
2024-01-16,MWG,lightgbm,2024-01-11,2024-01-12,2024-01-16,3d,3,0.051252086059407675,1,0,0.11356008343993661
2024-01-17,MWG,lightgbm,2024-01-12,2024-01-15,2024-01-17,3d,3,0.04791401208483581,1,0,0.06404594675319059
2024-01-18,MWG,lightgbm,2024-01-15,2024-01-16,2024-01-18,3d,3,0.06118242965635523,1,0,0.05275512389569709
2024-01-19,MWG,lightgbm,2024-01-16,2024-01-17,2024-01-19,3d,3,0.03221370023749093,1,0,0.012996876668405133
2024-01-22,MWG,lightgbm,2024-01-17,2024-01-18,2024-01-22,3d,3,0.020840857953664083,1,0,0.010390673231225705
2024-01-23,MWG,lightgbm,2024-01-18,2024-01-19,2024-01-23,3d,3,-0.019998132785528644,0,0,0.08781193110599084
2024-01-24,MWG,lightgbm,2024-01-19,2024-01-22,2024-01-24,3d,3,-0.04375426747125799,0,0,0.369158857451296
2024-01-25,MWG,lightgbm,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.027434440247790293,0,0,0.43725389715144414
2024-01-26,MWG,lightgbm,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.013714045626554539,0,0,0.159785702253556
2024-01-29,MWG,lightgbm,2024-01-24,2024-01-25,2024-01-29,3d,3,0.0008254381384193987,1,0,0.22412154909127913
2024-01-30,MWG,lightgbm,2024-01-25,2024-01-26,2024-01-30,3d,3,0.0018242219036372909,1,0,0.009351789370867546
2024-01-31,MWG,lightgbm,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.005846121831098117,0,0,0.06484654575723987
2024-02-01,MWG,lightgbm,2024-01-29,2024-01-30,2024-02-01,3d,3,0.02853835509691316,1,0,0.19256639211899362
2024-02-02,MWG,lightgbm,2024-01-30,2024-01-31,2024-02-02,3d,3,0.02990183128624757,1,0,0.07777843627650906
2024-02-05,MWG,lightgbm,2024-01-31,2024-02-01,2024-02-05,3d,3,0.046048894762446446,1,0,0.19749116382074178
2024-02-06,MWG,lightgbm,2024-02-01,2024-02-02,2024-02-06,3d,3,0.003723226403279156,1,0,0.005459157587986265
2024-02-07,MWG,lightgbm,2024-02-02,2024-02-05,2024-02-07,3d,3,-0.025784485252970613,0,0,0.035464340827701474
2024-02-15,MWG,lightgbm,2024-02-05,2024-02-06,2024-02-15,3d,3,-0.041601060086511654,0,0,0.030127416352518834
2024-02-16,MWG,lightgbm,2024-02-06,2024-02-07,2024-02-16,3d,3,-0.0208156469777383,0,0,0.03638732908714269
2024-02-19,MWG,lightgbm,2024-02-07,2024-02-15,2024-02-19,3d,3,-0.010219349871269379,0,0,0.11111736233778567
2024-02-20,MWG,lightgbm,2024-02-15,2024-02-16,2024-02-20,3d,3,0.001558560024489175,1,1,0.6441681875053732
2024-02-21,MWG,lightgbm,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.015490966314469112,0,0,0.3346734895349864
2024-02-22,MWG,lightgbm,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.04200824119067592,0,0,0.1295077688313704
2024-02-23,MWG,lightgbm,2024-02-20,2024-02-21,2024-02-23,3d,3,-0.06437835432347638,0,0,0.21650638255824403
2023-12-27,MWG,xgboost,2023-12-22,2023-12-25,2023-12-27,3d,3,0.0047719269375148254,1,0,0.19013875722885132
2023-12-28,MWG,xgboost,2023-12-25,2023-12-26,2023-12-28,3d,3,0.004718285328435323,1,0,0.14948230981826782
2023-12-29,MWG,xgboost,2023-12-26,2023-12-27,2023-12-29,3d,3,-0.004597653423744852,0,0,0.4445922374725342
2024-01-02,MWG,xgboost,2023-12-27,2023-12-28,2024-01-02,3d,3,-0.01621632803441342,0,0,0.07240007817745209
2024-01-03,MWG,xgboost,2023-12-28,2023-12-29,2024-01-03,3d,3,-0.006975585450921695,0,0,0.15494710206985474
2024-01-04,MWG,xgboost,2023-12-29,2024-01-02,2024-01-04,3d,3,-0.004619655641789899,0,1,0.6650193929672241
2024-01-05,MWG,xgboost,2024-01-02,2024-01-03,2024-01-05,3d,3,0.02702717964817869,1,1,0.7375838160514832
2024-01-08,MWG,xgboost,2024-01-03,2024-01-04,2024-01-08,3d,3,-0.006975585450921695,0,0,0.22652675211429596
2024-01-09,MWG,xgboost,2024-01-04,2024-01-05,2024-01-09,3d,3,-0.01849231830604703,0,0,0.07963031530380249
2024-01-10,MWG,xgboost,2024-01-05,2024-01-08,2024-01-10,3d,3,-0.0530401844180034,0,0,0.04509138688445091
2024-01-11,MWG,xgboost,2024-01-08,2024-01-09,2024-01-11,3d,3,-0.02297692672801588,0,1,0.5996858477592468
2024-01-12,MWG,xgboost,2024-01-09,2024-01-10,2024-01-12,3d,3,-0.025523455262901673,0,0,0.4520275592803955
2024-01-15,MWG,xgboost,2024-01-10,2024-01-11,2024-01-15,3d,3,0.008405238007727966,1,0,0.32501721382141113
2024-01-16,MWG,xgboost,2024-01-11,2024-01-12,2024-01-16,3d,3,0.051252086059407675,1,0,0.43228045105934143
2024-01-17,MWG,xgboost,2024-01-12,2024-01-15,2024-01-17,3d,3,0.04791401208483581,1,0,0.19041767716407776
2024-01-18,MWG,xgboost,2024-01-15,2024-01-16,2024-01-18,3d,3,0.06118242965635523,1,0,0.03301180526614189
2024-01-19,MWG,xgboost,2024-01-16,2024-01-17,2024-01-19,3d,3,0.03221370023749093,1,0,0.03452567011117935
2024-01-22,MWG,xgboost,2024-01-17,2024-01-18,2024-01-22,3d,3,0.020840857953664083,1,0,0.0173556637018919
2024-01-23,MWG,xgboost,2024-01-18,2024-01-19,2024-01-23,3d,3,-0.019998132785528644,0,0,0.061655569821596146
2024-01-24,MWG,xgboost,2024-01-19,2024-01-22,2024-01-24,3d,3,-0.04375426747125799,0,0,0.33456000685691833
2024-01-25,MWG,xgboost,2024-01-22,2024-01-23,2024-01-25,3d,3,-0.027434440247790293,0,0,0.2677614986896515
2024-01-26,MWG,xgboost,2024-01-23,2024-01-24,2024-01-26,3d,3,-0.013714045626554539,0,0,0.3622590899467468
2024-01-29,MWG,xgboost,2024-01-24,2024-01-25,2024-01-29,3d,3,0.0008254381384193987,1,0,0.24401727318763733
2024-01-30,MWG,xgboost,2024-01-25,2024-01-26,2024-01-30,3d,3,0.0018242219036372909,1,0,0.07759302854537964
2024-01-31,MWG,xgboost,2024-01-26,2024-01-29,2024-01-31,3d,3,-0.005846121831098117,0,0,0.14171117544174194
2024-02-01,MWG,xgboost,2024-01-29,2024-01-30,2024-02-01,3d,3,0.02853835509691316,1,0,0.4712534248828888
2024-02-02,MWG,xgboost,2024-01-30,2024-01-31,2024-02-02,3d,3,0.02990183128624757,1,0,0.10272752493619919
2024-02-05,MWG,xgboost,2024-01-31,2024-02-01,2024-02-05,3d,3,0.046048894762446446,1,0,0.3655219078063965
2024-02-06,MWG,xgboost,2024-02-01,2024-02-02,2024-02-06,3d,3,0.003723226403279156,1,0,0.012479705736041069
2024-02-07,MWG,xgboost,2024-02-02,2024-02-05,2024-02-07,3d,3,-0.025784485252970613,0,0,0.06389764696359634
2024-02-15,MWG,xgboost,2024-02-05,2024-02-06,2024-02-15,3d,3,-0.041601060086511654,0,0,0.06999780237674713
2024-02-16,MWG,xgboost,2024-02-06,2024-02-07,2024-02-16,3d,3,-0.0208156469777383,0,0,0.04024028033018112
2024-02-19,MWG,xgboost,2024-02-07,2024-02-15,2024-02-19,3d,3,-0.010219349871269379,0,0,0.16165803372859955
2024-02-20,MWG,xgboost,2024-02-15,2024-02-16,2024-02-20,3d,3,0.001558560024489175,1,0,0.2763325870037079
2024-02-21,MWG,xgboost,2024-02-16,2024-02-19,2024-02-21,3d,3,-0.015490966314469112,0,0,0.3586307764053345
2024-02-22,MWG,xgboost,2024-02-19,2024-02-20,2024-02-22,3d,3,-0.04200824119067592,0,0,0.23660048842430115
