date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available
2023-01-03,ACB,cart,2022-12-26,2023-01-03,5d,5,0.0270061728395061,-0.0183126226291693,0.0453187954686754,167.8090255068671,2022-12-27,0.01984220352224,1,1,1.0,0.0270061728395061,-0.0183126226291693,1,1,1.0,2023-01-03,0.2421283174043633,0.2421283174043633,1.0,0.6210641587021817,False,reject,strong_positive,weak_or_uncertain,0.0,0.8636363636363636,0.4318181818181818,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,DGC,cart,2022-12-26,2023-01-03,5d,5,0.0873946123791897,0.1920371915603766,0.1046425791811869,119.7357323666146,2022-12-27,0.0876373455127434,1,1,1.0,0.0873946123791897,0.1920371915603766,1,1,1.0,2023-01-03,0.91985982184379,0.91985982184379,1.0,0.9599299109218952,True,strong_positive,strong_positive,strong_positive,1.0,0.8636363636363636,0.931818181818182,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,HPG,cart,2022-12-26,2023-01-03,5d,5,0.1258687258687258,0.0500338066260988,0.075834919242627,60.24921498110556,2022-12-27,0.1180151323649083,1,1,1.0,0.1258687258687258,0.0500338066260988,1,1,1.0,2023-01-03,0.4623354447588774,0.4623354447588774,1.0,0.7311677223794387,True,strong_positive,strong_positive,strong_positive,0.7272727272727273,0.8636363636363636,0.7954545454545454,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,MWG,cart,2022-12-26,2023-01-03,5d,5,0.0317421856069783,0.0486740516951997,0.0169318660882213,53.34184072220594,2022-12-27,0.0518154122263618,1,1,1.0,0.0317421856069783,0.0486740516951997,1,1,1.0,2023-01-03,0.4579544151937323,0.4579544151937323,1.0,0.7289772075968661,True,strong_positive,strong_positive,strong_positive,0.6363636363636364,0.8636363636363636,0.75,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,ACB,lightgbm,2022-12-26,2023-01-03,5d,5,0.0270061728395061,0.0357581532407191,0.008751980401213,32.40733314277741,2022-12-27,0.01984220352224,1,1,0.9540397486562482,0.0270061728395061,0.0357581532407191,1,1,0.9540397486562482,2023-01-03,0.4310958362732742,0.4310958362732742,0.9540397486562482,0.6925677924647612,True,strong_positive,strong_positive,strong_positive,0.3636363636363636,0.3636363636363636,0.3636363636363636,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,DGC,lightgbm,2022-12-26,2023-01-03,5d,5,0.0873946123791897,0.0966606298681156,0.0092660174889259,10.602504246740391,2022-12-27,0.0876373455127434,1,1,0.9524976868669892,0.0873946123791897,0.0966606298681156,1,1,0.9524976868669892,2023-01-03,0.8054766097712657,0.8054766097712657,0.9524976868669892,0.8789871483191274,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.2727272727272727,0.5454545454545454,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,HPG,lightgbm,2022-12-26,2023-01-03,5d,5,0.1258687258687258,0.0410598873812978,0.0848088384874279,67.37880112958234,2022-12-27,0.1180151323649083,1,1,0.9971479311688592,0.1258687258687258,0.0410598873812978,1,1,0.9971479311688592,2023-01-03,0.4636867494568883,0.4636867494568883,0.9971479311688592,0.7304173403128738,True,strong_positive,strong_positive,strong_positive,0.4545454545454546,0.6363636363636364,0.5454545454545454,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,MWG,lightgbm,2022-12-26,2023-01-03,5d,5,0.0317421856069783,0.0259384516478844,0.0058037339590939,18.28397713677928,2022-12-27,0.0518154122263618,1,1,0.9880954213225632,0.0317421856069783,0.0259384516478844,1,1,0.9880954213225632,2023-01-03,0.3707319942519277,0.3707319942519277,0.9880954213225632,0.6794137077872455,True,strong_positive,strong_positive,strong_positive,0.0909090909090909,0.4545454545454546,0.2727272727272727,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,ACB,xgboost,2022-12-26,2023-01-03,5d,5,0.0270061728395061,0.0263251010328531,0.0006810718066529,2.5219116040636838,2022-12-27,0.01984220352224,1,1,0.7625186443328857,0.0270061728395061,0.0263251010328531,1,1,0.7625186443328857,2023-01-03,0.3269339108607166,0.3269339108607166,0.7625186443328857,0.5447262775968011,True,strong_positive,strong_positive,strong_positive,0.1818181818181817,0.0,0.0909090909090908,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
2023-01-03,DGC,xgboost,2022-12-26,2023-01-03,5d,5,0.0873946123791897,0.1238688305020332,0.0364742181228434,41.73508770150301,2022-12-27,0.0876373455127434,1,1,0.9394832253456116,0.0873946123791897,0.1238688305020332,1,1,0.9394832253456116,2023-01-03,1.0,1.0,0.9394832253456116,0.9697416126728058,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.1818181818181817,0.5454545454545454,2022-12-26,985.21,-0.034429699903953614,-0.020364128111048152,0.019274543675400876,sideway,0,True
