time,open,high,low,close,volume,ticker
2020-11-13,14.63,14.63,14.63,14.63,2000,HTC
2020-11-16,14.63,14.63,14.63,14.63,0,HTC
2020-11-17,14.63,14.63,14.63,14.63,3000,HTC
2020-11-18,14.63,14.63,14.63,14.63,0,HTC
2020-11-19,14.73,14.73,14.63,14.63,2000,HTC
2020-11-20,15.03,15.03,15.03,15.03,3100,HTC
2020-11-23,15.03,15.03,15.03,15.03,0,HTC
2020-11-24,14.78,14.78,14.78,14.78,700,HTC
2020-11-25,14.78,14.78,14.78,14.78,0,HTC
2020-11-26,15.23,15.23,15.23,15.23,100,HTC
2020-11-27,15.23,15.23,15.23,15.23,500,HTC
2020-11-30,14.78,14.78,14.78,14.78,100,HTC
2020-12-01,14.78,15.03,14.78,15.03,1400,HTC
2020-12-02,15.03,15.03,15.03,15.03,0,HTC
2020-12-03,14.03,15.28,13.63,14.53,1500,HTC
2020-12-04,14.53,14.53,14.53,14.53,0,HTC
2020-12-07,14.78,14.78,14.78,14.78,2000,HTC
2020-12-08,14.78,14.78,14.78,14.78,100,HTC
2020-12-09,14.78,14.78,14.78,14.78,0,HTC
2020-12-10,14.78,14.78,14.78,14.78,0,HTC
2020-12-11,14.78,14.78,14.78,14.78,0,HTC
2020-12-14,14.78,14.78,14.78,14.78,0,HTC
2020-12-15,14.03,14.03,14.03,14.03,100,HTC
2020-12-16,14.03,14.03,14.03,14.03,0,HTC
2020-12-17,14.03,14.03,14.03,14.03,0,HTC
2020-12-18,14.03,14.03,14.03,14.03,0,HTC
2020-12-21,14.03,14.03,14.03,14.03,0,HTC
2020-12-22,14.03,14.03,14.03,14.03,0,HTC
2020-12-23,13.98,14.03,13.98,14.03,5000,HTC
2020-12-24,14.03,14.28,13.88,14.28,12400,HTC
2020-12-25,14.78,14.78,14.08,14.78,9500,HTC
2020-12-28,14.78,14.78,14.78,14.78,0,HTC
2020-12-29,14.78,14.78,14.78,14.78,0,HTC
2020-12-30,14.78,14.78,14.78,14.78,0,HTC
2020-12-31,14.78,14.78,14.78,14.78,0,HTC
2021-01-04,14.78,14.78,14.78,14.78,0,HTC
2021-01-05,14.78,14.78,14.78,14.78,0,HTC
2021-01-06,15.53,15.53,15.53,15.53,2000,HTC
2021-01-07,15.53,15.53,15.53,15.53,0,HTC
2021-01-08,15.53,15.53,15.53,15.53,7800,HTC
2021-01-11,16.03,16.03,16.03,16.03,200,HTC
2021-01-12,16.03,16.03,16.03,16.03,0,HTC
2021-01-13,16.03,16.03,16.03,16.03,500,HTC
2021-01-14,16.03,16.03,16.03,16.03,100,HTC
2021-01-15,16.03,16.03,16.03,16.03,0,HTC
2021-01-18,16.28,16.28,16.28,16.28,100,HTC
2021-01-19,16.28,16.28,16.28,16.28,0,HTC
2021-01-20,16.28,16.28,16.28,16.28,0,HTC
2021-01-21,16.43,16.43,16.43,16.43,0,HTC
2021-01-22,15.12,15.12,15.12,15.12,100,HTC
2021-01-25,15.17,15.17,15.17,15.17,1000,HTC
2021-01-26,15.22,15.22,15.17,15.17,2600,HTC
2021-01-27,15.17,15.17,15.17,15.17,0,HTC
2021-01-28,15.17,15.17,15.17,15.17,0,HTC
2021-01-29,14.21,14.21,14.21,14.21,100,HTC
2021-02-01,14.21,14.21,14.21,14.21,0,HTC
2021-02-02,13.85,15.52,13.85,15.17,1200,HTC
2021-02-03,15.17,15.17,15.17,15.17,0,HTC
2021-02-04,15.17,15.17,15.17,15.17,0,HTC
2021-02-05,15.17,15.17,15.17,15.17,0,HTC
2021-02-08,15.93,15.93,15.93,15.93,100,HTC
2021-02-09,15.93,15.93,15.93,15.93,0,HTC
2021-02-17,15.93,15.93,15.93,15.93,0,HTC
2021-02-18,15.17,15.17,15.17,15.17,100,HTC
2021-02-19,15.17,15.17,15.17,15.17,0,HTC
2021-02-22,15.17,15.17,15.17,15.17,4200,HTC
2021-02-23,15.17,15.17,15.17,15.17,10001,HTC
2021-02-24,15.17,15.17,15.17,15.17,89,HTC
2021-02-25,15.17,15.17,15.17,15.17,0,HTC
2021-02-26,15.17,15.17,15.17,15.17,0,HTC
2021-03-01,15.17,15.17,15.17,15.17,2,HTC
2021-03-02,15.17,15.17,15.17,15.17,38,HTC
2021-03-03,16.08,16.18,16.08,16.18,2600,HTC
2021-03-04,16.18,16.18,16.18,16.18,30,HTC
2021-03-05,16.18,16.18,16.18,16.18,0,HTC
2021-03-08,16.18,16.18,16.18,16.18,0,HTC
2021-03-09,16.18,16.18,16.18,16.18,0,HTC
2021-03-10,16.18,16.18,16.18,16.18,0,HTC
2021-03-11,16.18,16.18,16.18,16.18,0,HTC
2021-03-12,16.18,16.18,16.18,16.18,0,HTC
2021-03-15,16.18,16.18,16.18,16.18,0,HTC
2021-03-16,16.18,16.18,16.18,16.18,6,HTC
2021-03-17,16.18,16.18,16.18,16.18,2,HTC
2021-03-18,17.39,17.39,17.39,17.39,100,HTC
2021-03-19,17.39,17.39,17.39,17.39,0,HTC
2021-03-22,17.39,17.39,17.39,17.39,0,HTC
2021-03-23,17.39,17.39,17.39,17.39,0,HTC
2021-03-24,17.39,17.39,17.39,17.39,0,HTC
2021-03-25,17.44,17.7,17.44,17.7,1500,HTC
2021-03-26,17.7,17.7,17.7,17.7,0,HTC
2021-03-29,16.08,16.08,16.08,16.08,200,HTC
2021-03-30,16.08,16.08,16.08,16.08,0,HTC
2021-03-31,16.08,16.08,16.08,16.08,0,HTC
2021-04-01,16.43,16.43,16.43,16.43,100,HTC
2021-04-02,16.43,16.43,16.43,16.43,0,HTC
2021-04-05,16.43,16.43,16.43,16.43,0,HTC
2021-04-06,16.43,16.43,16.43,16.43,0,HTC
2021-04-07,16.43,16.43,16.43,16.43,0,HTC
2021-04-08,16.43,16.43,16.43,16.43,0,HTC
2021-04-09,16.43,16.43,16.43,16.43,0,HTC
2021-04-12,16.43,16.43,16.43,16.43,0,HTC
2021-04-13,16.43,16.43,16.43,16.43,0,HTC
2021-04-14,16.43,16.43,16.43,16.43,0,HTC
2021-04-15,16.43,16.43,16.43,16.43,0,HTC
2021-04-16,16.43,16.43,16.43,16.43,0,HTC
2021-04-19,16.43,16.43,16.43,16.43,100,HTC
2021-04-20,16.43,16.43,16.43,16.43,0,HTC
2021-04-22,16.43,16.43,16.43,16.43,0,HTC
2021-04-23,16.43,16.43,16.43,16.43,0,HTC
2021-04-26,16.43,16.43,16.43,16.43,22,HTC
2021-04-27,16.43,16.43,16.43,16.43,2,HTC
2021-04-28,16.43,16.43,16.43,16.43,3100,HTC
2021-04-29,16.18,16.18,15.67,15.67,4100,HTC
2021-05-04,15.67,15.67,15.27,15.27,3200,HTC
2021-05-05,15.27,15.27,15.27,15.27,0,HTC
2021-05-06,16.79,16.79,16.79,16.79,100,HTC
2021-05-07,16.79,16.79,16.79,16.79,0,HTC
2021-05-10,16.79,16.79,16.79,16.79,0,HTC
2021-05-11,16.79,16.79,16.79,16.79,0,HTC
2021-05-12,16.79,16.79,16.79,16.79,0,HTC
2021-05-13,16.79,16.79,16.79,16.79,5,HTC
2021-05-14,18.06,18.06,18.06,18.06,200,HTC
2021-05-17,18.06,18.06,18.06,18.06,200,HTC
2021-05-18,18.06,18.06,18.06,18.06,0,HTC
2021-05-19,18.06,18.06,18.06,18.06,0,HTC
2021-05-20,18.06,18.06,18.06,18.06,0,HTC
2021-05-21,18.06,18.06,18.06,18.06,0,HTC
2021-05-24,18.06,18.06,18.06,18.06,0,HTC
2021-05-25,17.75,18.11,16.94,18.11,2300,HTC
2021-05-26,18.11,18.11,18.11,18.11,0,HTC
2021-05-27,17.86,17.86,16.33,16.33,6700,HTC
2021-05-28,16.33,16.33,16.33,16.33,0,HTC
2021-05-31,16.33,16.33,16.33,16.33,0,HTC
2021-06-01,16.58,17.0,16.58,17.0,600,HTC
2021-06-02,17.0,17.0,17.0,17.0,0,HTC
2021-06-03,16.33,17.88,16.33,17.88,1100,HTC
2021-06-04,16.27,18.14,16.17,18.09,5200,HTC
2021-06-07,18.09,18.09,18.09,18.09,0,HTC
2021-06-08,18.09,18.09,18.09,18.09,0,HTC
2021-06-09,18.09,18.09,18.09,18.09,0,HTC
2021-06-10,18.09,18.09,18.09,18.09,0,HTC
2021-06-11,18.09,18.09,18.09,18.09,0,HTC
2021-06-14,18.09,18.09,18.09,18.09,0,HTC
2021-06-15,18.09,18.09,18.09,18.09,0,HTC
2021-06-16,18.09,18.09,18.09,18.09,0,HTC
2021-06-17,16.43,16.43,16.38,16.38,3000,HTC
2021-06-18,16.38,16.38,16.38,16.38,0,HTC
2021-06-21,16.38,16.38,16.38,16.38,0,HTC
2021-06-22,16.38,16.38,16.38,16.38,0,HTC
2021-06-23,16.38,16.38,16.38,16.38,0,HTC
2021-06-24,16.79,16.79,16.79,16.79,100,HTC
2021-06-25,16.79,16.79,16.79,16.79,0,HTC
2021-06-28,16.33,16.33,16.33,16.33,1000,HTC
2021-06-29,16.33,16.33,16.33,16.33,0,HTC
2021-06-30,16.17,16.17,16.17,16.17,500,HTC
2021-07-01,16.17,16.17,16.17,16.17,1000,HTC
2021-07-02,16.17,16.17,16.17,16.17,0,HTC
2021-07-05,16.17,16.17,16.17,16.17,0,HTC
2021-07-06,16.17,16.17,16.17,16.17,0,HTC
2021-07-07,16.17,16.17,16.17,16.17,0,HTC
2021-07-08,16.17,16.17,16.17,16.17,0,HTC
2021-07-09,16.17,16.17,16.17,16.17,0,HTC
2021-07-12,15.55,15.55,15.55,15.55,1000,HTC
2021-07-13,16.22,16.22,16.22,16.22,100,HTC
2021-07-14,16.22,16.22,16.22,16.22,0,HTC
2021-07-15,16.22,16.22,16.22,16.22,0,HTC
2021-07-16,16.22,16.22,16.22,16.22,0,HTC
2021-07-19,16.22,16.22,16.22,16.22,0,HTC
2021-07-20,16.22,16.22,16.22,16.22,0,HTC
2021-07-21,16.22,16.22,16.22,16.22,0,HTC
2021-07-22,16.17,16.84,16.17,16.84,3500,HTC
2021-07-23,16.84,16.84,16.84,16.84,0,HTC
2021-07-26,16.84,16.84,16.84,16.84,200,HTC
2021-07-27,16.84,16.84,16.84,16.84,0,HTC
2021-07-28,16.84,16.84,16.84,16.84,0,HTC
2021-07-29,16.84,16.84,16.84,16.84,0,HTC
2021-07-30,16.84,16.84,16.84,16.84,0,HTC
2021-08-02,17.36,17.36,17.36,17.36,100,HTC
2021-08-03,17.36,17.36,17.36,17.36,0,HTC
2021-08-04,17.36,17.36,17.36,17.36,0,HTC
2021-08-05,17.62,17.62,17.62,17.62,100,HTC
2021-08-06,17.1,17.1,16.01,16.01,1200,HTC
2021-08-09,16.01,16.01,16.01,16.01,0,HTC
2021-08-10,16.01,16.01,16.01,16.01,0,HTC
2021-08-11,16.38,16.38,16.38,16.38,100,HTC
2021-08-12,16.38,16.38,16.38,16.38,0,HTC
2021-08-13,15.55,15.55,15.55,15.55,2000,HTC
2021-08-16,15.55,15.55,15.55,15.55,0,HTC
2021-08-17,15.55,15.55,15.55,15.55,1000,HTC
2021-08-18,15.55,15.55,15.55,15.55,0,HTC
2021-08-19,15.55,15.55,15.55,15.55,0,HTC
2021-08-20,15.55,15.55,15.55,15.55,500,HTC
2021-08-23,15.29,15.29,15.29,15.29,1000,HTC
2021-08-24,15.29,15.29,15.29,15.29,0,HTC
2021-08-25,15.29,15.29,15.29,15.29,0,HTC
2021-08-26,15.29,15.29,15.29,15.29,0,HTC
2021-08-27,15.29,15.29,15.29,15.29,0,HTC
2021-08-30,15.29,15.29,15.29,15.29,0,HTC
2021-08-31,15.29,15.29,15.29,15.29,0,HTC
2021-09-01,15.55,15.55,15.55,15.55,1000,HTC
2021-09-06,16.58,16.58,16.58,16.58,200,HTC
2021-09-07,16.58,16.58,16.58,16.58,0,HTC
2021-09-08,16.58,16.58,16.58,16.58,0,HTC
