time,open,high,low,close,volume,ticker
2020-12-21,10.97,11.03,10.84,11.03,132700,BNA
2020-12-22,11.03,11.06,10.77,10.77,200000,BNA
2020-12-23,10.77,10.87,10.77,10.84,107220,BNA
2020-12-24,10.8,10.84,10.74,10.77,104000,BNA
2020-12-25,10.77,10.87,10.77,10.87,59200,BNA
2020-12-28,10.87,10.87,10.8,10.84,31105,BNA
2020-12-29,10.84,10.9,10.84,10.84,51000,BNA
2020-12-30,10.84,10.87,10.74,10.8,58500,BNA
2020-12-31,10.8,10.93,10.8,10.9,103340,BNA
2021-01-04,10.97,11.06,10.9,11.06,68800,BNA
2021-01-05,11.06,11.32,11.06,11.29,123000,BNA
2021-01-06,11.19,11.48,11.16,11.35,245825,BNA
2021-01-07,11.35,11.38,11.22,11.25,223800,BNA
2021-01-08,11.29,11.48,11.25,11.41,124600,BNA
2021-01-11,11.41,11.51,11.38,11.45,118800,BNA
2021-01-12,11.45,11.45,11.19,11.25,103600,BNA
2021-01-13,11.22,11.29,10.9,10.97,92500,BNA
2021-01-14,10.97,11.03,10.71,10.74,63300,BNA
2021-01-15,10.74,10.8,10.68,10.74,52400,BNA
2021-01-18,10.74,10.77,10.48,10.48,54800,BNA
2021-01-19,10.42,10.42,9.46,9.62,49600,BNA
2021-01-20,8.88,8.88,8.75,8.75,116610,BNA
2021-01-21,8.34,8.5,8.18,8.18,74830,BNA
2021-01-22,8.5,8.53,8.11,8.34,96650,BNA
2021-01-25,8.34,8.34,7.76,7.76,50610,BNA
2021-01-26,7.69,8.11,7.21,8.11,66200,BNA
2021-01-27,7.76,8.02,7.69,7.73,39500,BNA
2021-01-28,7.73,7.73,6.96,6.96,46300,BNA
2021-01-29,6.73,7.57,6.28,7.37,253400,BNA
2021-02-01,7.37,7.41,7.05,7.34,149600,BNA
2021-02-02,7.21,7.44,6.86,7.25,99000,BNA
2021-02-03,7.18,7.95,7.15,7.95,207000,BNA
2021-02-04,8.14,8.72,8.14,8.72,136100,BNA
2021-02-05,8.82,9.59,8.82,9.59,287500,BNA
2021-02-08,9.78,9.94,8.98,9.39,158600,BNA
2021-02-09,9.39,10.32,9.14,10.32,177300,BNA
2021-02-17,10.32,10.9,10.1,10.45,104500,BNA
2021-02-18,10.55,10.64,10.04,10.39,232900,BNA
2021-02-19,10.39,10.42,10.2,10.39,154600,BNA
2021-02-22,10.2,10.39,10.16,10.23,232500,BNA
2021-02-23,10.23,11.22,9.78,11.22,490210,BNA
2021-02-24,11.29,12.34,11.29,12.34,276100,BNA
2021-02-25,12.66,12.92,12.12,12.34,640900,BNA
2021-02-26,12.18,12.28,11.48,12.02,294610,BNA
2021-03-01,11.54,12.15,11.54,12.02,326900,BNA
2021-03-02,11.64,12.79,11.54,12.76,358200,BNA
