time,open,high,low,close,volume,ticker
2019-07-05,0.7,0.8,0.7,0.8,470700,TOP
2019-07-08,0.9,0.9,0.8,0.9,168000,TOP
2019-07-09,0.8,0.9,0.7,0.9,193800,TOP
2019-07-10,0.8,0.9,0.8,0.9,42000,TOP
2019-07-11,0.9,0.9,0.8,0.9,156300,TOP
2019-07-12,0.8,0.9,0.8,0.8,179800,TOP
2019-07-15,0.8,0.9,0.8,0.8,127500,TOP
2019-07-16,0.8,0.8,0.8,0.8,21300,TOP
2019-07-17,0.8,0.9,0.7,0.8,129800,TOP
2019-07-18,0.8,0.9,0.8,0.8,88300,TOP
2019-07-19,0.9,0.9,0.8,0.8,9700,TOP
2019-07-22,0.8,0.8,0.7,0.8,97600,TOP
2019-07-23,0.9,0.9,0.8,0.8,24400,TOP
2019-07-24,0.9,0.9,0.7,0.7,14100,TOP
2019-07-25,0.7,0.8,0.7,0.8,41300,TOP
2019-07-26,0.8,0.8,0.8,0.8,101800,TOP
2019-07-29,0.7,0.8,0.7,0.7,34800,TOP
2019-07-30,0.8,0.8,0.8,0.8,63900,TOP
2019-07-31,0.8,0.8,0.7,0.8,31300,TOP
2019-08-01,0.8,0.8,0.7,0.8,47700,TOP
2019-08-02,0.7,0.8,0.7,0.8,3700,TOP
2019-08-05,0.7,0.7,0.7,0.7,8100,TOP
2019-08-06,0.7,0.8,0.7,0.8,21200,TOP
2019-08-07,0.8,0.8,0.8,0.8,6800,TOP
2019-08-08,0.7,0.8,0.7,0.8,7200,TOP
2019-08-09,0.8,0.8,0.8,0.8,286000,TOP
2019-08-12,0.7,0.9,0.7,0.8,65400,TOP
2019-08-13,0.9,0.9,0.9,0.9,100,TOP
2019-08-14,0.8,0.8,0.8,0.8,10400,TOP
2019-08-15,0.7,0.8,0.7,0.8,4800,TOP
2019-08-16,0.8,0.8,0.7,0.8,34600,TOP
2019-08-19,0.7,0.7,0.7,0.7,178400,TOP
2019-08-20,0.7,0.8,0.7,0.8,34800,TOP
2019-08-21,0.7,0.8,0.7,0.8,7200,TOP
2019-08-22,0.8,0.8,0.7,0.8,9300,TOP
2019-08-23,0.7,0.8,0.7,0.8,11600,TOP
2019-08-26,0.7,0.8,0.7,0.8,217900,TOP
2019-08-27,0.7,0.8,0.7,0.8,700,TOP
2019-08-28,0.8,0.8,0.7,0.8,10200,TOP
2019-08-29,0.8,0.8,0.8,0.8,100,TOP
2019-08-30,0.8,0.8,0.7,0.8,13500,TOP
2019-09-03,0.7,0.8,0.7,0.8,112600,TOP
2019-09-04,0.8,0.9,0.7,0.9,76200,TOP
2019-09-05,0.8,0.9,0.7,0.8,40700,TOP
2019-09-06,0.8,0.8,0.7,0.7,52700,TOP
2019-09-09,0.7,0.8,0.7,0.8,15700,TOP
2019-09-10,0.7,0.8,0.7,0.7,36300,TOP
2019-09-11,0.8,0.8,0.8,0.8,1100,TOP
2019-09-12,0.8,0.8,0.7,0.8,31100,TOP
2019-09-13,0.8,0.8,0.7,0.8,162400,TOP
2019-09-16,0.8,0.8,0.8,0.8,108100,TOP
2019-09-17,0.8,0.8,0.8,0.8,54200,TOP
2019-09-18,0.7,0.8,0.7,0.8,5100,TOP
2019-09-19,0.8,0.8,0.8,0.8,105900,TOP
2019-09-20,0.9,0.9,0.7,0.8,19100,TOP
2019-09-23,0.7,0.8,0.7,0.8,5200,TOP
2019-09-24,0.8,0.8,0.8,0.8,40100,TOP
2019-09-25,0.9,0.9,0.7,0.8,201400,TOP
2019-09-26,0.8,0.8,0.8,0.8,49500,TOP
2019-09-27,0.8,0.9,0.7,0.9,135500,TOP
2019-09-30,0.8,0.8,0.8,0.8,16600,TOP
2019-10-01,0.7,0.8,0.7,0.8,1300,TOP
2019-10-02,0.8,0.8,0.8,0.8,100,TOP
2019-10-03,0.7,0.8,0.7,0.8,7800,TOP
2019-10-04,0.8,0.8,0.8,0.8,100,TOP
2019-10-07,0.8,0.8,0.8,0.8,800,TOP
2019-10-08,0.7,0.8,0.7,0.8,5600,TOP
2019-10-09,0.8,0.8,0.7,0.8,60800,TOP
2019-10-10,0.7,0.8,0.7,0.8,600,TOP
2019-10-11,0.8,0.8,0.7,0.7,68300,TOP
2019-10-14,0.7,0.8,0.7,0.8,20900,TOP
2019-10-15,0.8,0.8,0.7,0.8,5500,TOP
2019-10-16,0.8,0.8,0.7,0.8,358000,TOP
2019-10-17,0.7,0.8,0.7,0.8,440400,TOP
2019-10-18,0.8,0.9,0.8,0.9,108100,TOP
2019-10-21,0.8,0.9,0.8,0.9,153000,TOP
2019-10-22,0.8,0.8,0.7,0.8,458100,TOP
2019-10-23,0.8,0.8,0.7,0.8,21300,TOP
2019-10-24,0.8,0.9,0.8,0.8,247600,TOP
2019-10-25,0.8,0.8,0.8,0.8,257000,TOP
2019-10-28,0.8,0.9,0.8,0.8,113800,TOP
2019-10-29,0.8,0.8,0.7,0.8,87100,TOP
2019-10-30,0.8,0.8,0.7,0.8,45800,TOP
2019-10-31,0.8,0.8,0.8,0.8,113700,TOP
2019-11-01,0.7,0.8,0.7,0.8,67100,TOP
2019-11-04,0.8,0.8,0.8,0.8,181600,TOP
2019-11-05,0.7,0.8,0.7,0.8,500,TOP
2019-11-06,0.7,0.7,0.7,0.7,39000,TOP
2019-11-07,0.8,0.8,0.7,0.8,17200,TOP
2019-11-08,0.7,0.8,0.7,0.8,364500,TOP
2019-11-11,0.8,0.8,0.8,0.8,129000,TOP
2019-11-12,0.7,0.8,0.7,0.8,7500,TOP
2019-11-13,0.8,0.8,0.7,0.8,489600,TOP
2019-11-14,0.8,0.9,0.8,0.9,73900,TOP
2019-11-15,0.8,0.9,0.8,0.9,263100,TOP
2019-11-18,0.8,0.8,0.7,0.8,103300,TOP
2019-11-19,0.8,0.9,0.8,0.8,158100,TOP
2019-11-20,0.8,0.8,0.7,0.7,13600,TOP
2019-11-21,0.8,0.8,0.7,0.7,12900,TOP
2019-11-22,0.8,0.8,0.7,0.7,64200,TOP
2019-11-25,0.7,0.7,0.7,0.7,201500,TOP
2019-11-26,0.7,0.8,0.7,0.8,9200,TOP
2019-11-27,0.8,0.8,0.8,0.8,56500,TOP
2019-11-28,0.8,0.8,0.7,0.8,324100,TOP
2019-11-29,0.7,0.7,0.7,0.7,52800,TOP
2019-12-02,0.7,0.8,0.7,0.7,10000,TOP
2019-12-03,0.8,0.8,0.7,0.8,80100,TOP
2019-12-04,0.7,0.7,0.7,0.7,15400,TOP
2019-12-05,0.7,0.8,0.7,0.8,104000,TOP
2019-12-06,0.7,0.8,0.7,0.8,60200,TOP
2019-12-09,0.8,0.8,0.7,0.7,150100,TOP
2019-12-10,0.8,0.8,0.7,0.7,5700,TOP
2019-12-11,0.7,0.8,0.7,0.8,13300,TOP
2019-12-12,0.8,0.8,0.7,0.8,11900,TOP
2019-12-13,0.8,0.8,0.7,0.8,190400,TOP
