date,prediction_date,ticker,regime,selector_mode,candidate_label,market_return_20d,market_volatility_20d,stock_relative_strength_20d,predicted_return,predicted_profit_probability,normalized_predicted_return,confidence_bucket,probability_entropy,predicted_return_dispersion,predicted_probability_dispersion,context_bin_key,context_utility_score,context_prior_sample_count,context_prior_fold_count,fallback_used,fallback_source
2024-07-12,2024-06-14,HPG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear,0.0053412509523922,0.008391235947184,0.0,0.0160319929709218,0.9036234107079232,0.6139529705455441,0.65+,0.31704778907247594,0.11021021332948543,0.06242063516757914,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9999999999999999,40,3,False,
2024-07-12,2024-06-14,MWG,sideway,context_knn_selector,xgboost+20d+predicted_return,0.0053412509523922,0.008391235947184,0.0,0.0185793414711952,0.8594198226928711,0.6270052313436277,0.65+,0.40601527885738836,0.12876621810726419,0.05792365621347017,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9389571856801014,40,3,False,
2024-07-15,2024-06-17,ACB,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0021994708746222,0.0084084079058864,0.0,-0.0911835748792269,0.0,0.3078595581527742,lt_0.50,1.4815510057992861e-05,0.013209882748626342,0.007347343886654462,sideway|neutral|mid_vol|weak_rs|low_ret|lt_0.50,0.7900600171188094,40,2,False,
2024-07-15,2024-06-17,DGC,sideway,context_knn_selector,cart+20d+combined_rank_based,-0.0021994708746222,0.0084084079058864,0.0,-0.218138183655425,1.0,0.0706533132647334,0.65+,1.4815510058361381e-05,0.06031740117618475,0.4369654338701074,sideway|neutral|mid_vol|weak_rs|low_ret|0.65+,0.88,40,3,False,
2024-07-15,2024-06-17,HPG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear,-0.0021994708746222,0.0084084079058864,0.0,0.0137839132881697,0.9477204605283974,0.6087875610617378,0.65+,0.20517328028862036,0.1135691337479137,0.11335749630788608,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9914781297134238,40,3,False,
2024-07-15,2024-06-17,MWG,sideway,context_knn_selector,xgboost+20d+predicted_return,-0.0021994708746222,0.0084084079058864,0.0,0.0170256234705448,0.8962529897689819,0.6228328235349998,0.65+,0.33323884577833845,0.11136815130559091,0.0424385695824863,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9853671615728282,40,3,False,
2024-07-16,2024-06-18,ACB,sideway,context_knn_selector,cart+20d+combined_rank_based,0.001847878854315,0.0084503886924995,0.0,-0.0281517747858016,0.0,0.425630285445175,lt_0.50,1.4815510057992861e-05,0.016678980658301052,0.013468599935089885,sideway|neutral|mid_vol|weak_rs|mid_ret|lt_0.50,0.8333333333333333,40,2,False,
2024-06-25,2024-06-18,DGC,sideway,context_knn_selector,xgboost+5d+combined_weighted_linear_gated+rt=0.000+pt=0.50,0.001847878854315,0.0084503886924995,0.0,-0.0144303264096379,0.2910356819629669,0.6633883669533351,lt_0.50,0.6030764127776087,0.04581528939542782,0.3039526622456153,sideway|neutral|mid_vol|weak_rs|high_ret|lt_0.50,0.720587378368814,40,3,False,
2024-07-16,2024-06-18,HPG,sideway,context_knn_selector,lightgbm+20d+combined_weighted_linear,0.001847878854315,0.0084503886924995,0.0,0.0130769170795989,0.9594950865986188,0.6071630968806925,0.65+,0.16954548350537163,0.11066534043008493,0.030338041483168012,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.9999999999999999,40,3,False,
2024-07-16,2024-06-18,MWG,sideway,context_knn_selector,xgboost+20d+predicted_return,0.001847878854315,0.0084503886924995,0.0,0.0229862406849861,0.8818501830101013,0.6388396702081841,0.65+,0.36322235009477327,0.11234895249093041,0.048870666399892786,sideway|neutral|mid_vol|weak_rs|high_ret|0.65+,0.982815374406749,40,3,False,
